metric_item_label,metric_cat_label,metric_subcat_label,metric_item_label_subtitle,metric_cat_item_yaxis_label,metric_source_desc_label_fn,metric_source_desc_label_url_fn,geo_label_city,geo_label_state,geo_label_citystate,geo_fips_code,value,date_label,geo_label_proxy_or_real,geo_label_proxy_footnote,geo_fips_desc,date_label_proxy_or_real,date_label_proxy_footnote,value_ci_flag_yesno,value_95_ci_low,value_95_ci_high,value_90_ci_low,value_90_ci_high,geo_strata_region,geo_strata_poverty,geo_strata_Population,geo_strata_PopDensity,geo_strata_Segregation,strata_race_label,strata_sex_label,strata_race_sex_label
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,26.5,2011,proxy,Data are for school districts,place,real,,yes,22.41,31.08,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,30.3,2013,proxy,Data are for school districts,place,real,,yes,24.51,36.86,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,32.2,2011,proxy,Data are for school districts,place,real,,yes,26.68,38.25,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,35.1,2011,proxy,Data are for school districts,place,real,,yes,30.65,39.78,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,30.6,2013,proxy,Data are for school districts,place,real,,yes,26.8,34.68,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,24.5,2011,proxy,Data are for school districts,place,real,,yes,21.67,27.6,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,19.4,2013,proxy,Data are for school districts,place,real,,yes,16.3,22.93,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,33.2,2013,proxy,Data are for school districts,place,real,,yes,28.43,38.25,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Male,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,38.3,2011,proxy,Data are for school districts,place,real,,yes,34.27,42.57,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Male,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,26.3,2017,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,26.3,2018,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,26.3,2014,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,31.5,2012,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,26.3,2019,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,31.5,2011,proxy,Data are for school districts,place,real,,yes,29,35,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,26.3,2020,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,31.5,2010,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,yes,29,35,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,26.3,2015,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,26.3,2016,proxy,Data are for school districts,place,proxy,Data were missing. The data shown are for adjacent available year,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Fighting in School,Violence and Injury,School Violence,Percentage of high school students involved in a physical fight in school during the past year,Percent,"Youth Risk Behavior Surveillance System, Centers for Disease Control and Prevention",https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Charlotte,NC,"Charlotte, NC",3712000,26.3,2013,proxy,Data are for school districts,place,real,,yes,24,29,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Vacant Housing Units,Social and Economic Factors,Housing,Percent of housing units that are vacant,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,8.066136307,2015,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Vacant Housing Units,Social and Economic Factors,Housing,Percent of housing units that are vacant,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,8.066136307,2016,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Vacant Housing Units,Social and Economic Factors,Housing,Percent of housing units that are vacant,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,8.066136307,2017,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Vacant Housing Units,Social and Economic Factors,Housing,Percent of housing units that are vacant,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,8.066136307,2018,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Vacant Housing Units,Social and Economic Factors,Housing,Percent of housing units that are vacant,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,8.066136307,2019,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Vacant Housing Units,Social and Economic Factors,Housing,Percent of housing units that are vacant,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,8.066136307,2020,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Vacant Housing Units,Social and Economic Factors,Housing,Percent of housing units that are vacant,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,8.066136307,2021,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Vacant Housing Units,Social and Economic Factors,Housing,Percent of housing units that are vacant,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,8.976124186,2014,real,,place,proxy,ACS 5-year estimates- 2010-2014,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Vacant Housing Units,Social and Economic Factors,Housing,Percent of housing units that are vacant,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,8.976124186,2013,real,,place,proxy,ACS 5-year estimates- 2010-2014,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Vacant Housing Units,Social and Economic Factors,Housing,Percent of housing units that are vacant,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,8.976124186,2012,real,,place,proxy,ACS 5-year estimates- 2010-2014,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Vacant Housing Units,Social and Economic Factors,Housing,Percent of housing units that are vacant,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,8.976124186,2011,real,,place,proxy,ACS 5-year estimates- 2010-2014,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Vacant Housing Units,Social and Economic Factors,Housing,Percent of housing units that are vacant,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,8.976124186,2010,real,,place,proxy,ACS 5-year estimates- 2010-2014,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,36.94099849,2021,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,36.94099849,2020,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,36.94099849,2019,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,36.94099849,2018,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,36.94099849,2017,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,36.94099849,2016,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,36.94099849,2015,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,66.28577252,2015,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,66.28577252,2017,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,66.28577252,2019,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,66.28577252,2020,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,66.28577252,2021,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,66.28577252,2018,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,66.28577252,2016,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,53.19393382,2021,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,53.19393382,2020,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,53.19393382,2019,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,53.19393382,2018,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,53.19393382,2017,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,53.19393382,2016,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,53.19393382,2015,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Asian,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,52.90579949,2016,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,52.90579949,2015,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,40.04392387,2016,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),American Indian/Alaska Native,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,40.04392387,2017,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),American Indian/Alaska Native,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,52.90579949,2017,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,40.04392387,2018,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),American Indian/Alaska Native,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,40.04392387,2019,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),American Indian/Alaska Native,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,40.04392387,2015,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),American Indian/Alaska Native,Both,
Owner Occupied Housing,Social and Economic Factors,Housing,Percent of occupied housing units that are owned,Percent,"American Community Survey, U.S. Census Bureau",https://www.census.gov/programs-surveys/acs,Charlotte,NC,"Charlotte, NC",3712000,40.30123427,2021,real,,place,proxy,ACS 5-year estimates- 2015-2019,no,,,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
